Time,ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ
45.114,-0.25,0.38,-1.25,16,-16,-31
45.116,0.25,0.38,-1.00,16,16,-31
45.118,0.50,0.38,-1.12,16,16,-31
45.120,0.50,0.25,-1.12,16,16,-31
45.122,0.50,0.00,-1.00,16,16,-31
45.124,0.38,-0.12,-0.75,31,31,-31
45.126,0.38,-0.12,-0.50,31,63,-31
45.128,0.25,-0.12,-0.62,16,63,-31
45.130,-0.12,0.00,-0.88,16,78,-16
45.132,-0.25,0.00,-1.12,0,78,-16
45.134,-0.38,0.00,-1.25,0,94,-16
45.136,-0.25,0.00,-1.12,0,109,-16
45.138,-0.12,0.00,-1.00,16,141,-16
45.140,0.12,0.00,-0.88,16,156,-31
45.142,0.12,0.00,-0.88,16,172,-31
45.144,-0.12,-0.12,-0.75,0,172,-31
45.146,-0.38,-0.25,-0.50,16,172,-31
45.148,-0.38,-0.25,-0.25,16,172,-31
45.150,-0.38,-0.25,0.12,16,188,-31
45.152,-0.25,-0.38,0.50,16,203,-31
45.154,-0.12,-0.38,0.75,16,234,-31
45.156,0.00,-0.38,1.00,0,234,-31
45.158,0.25,-0.25,1.12,0,250,-31
45.160,0.50,-0.12,1.25,-16,250,-31
45.162,0.88,-0.12,1.38,-16,266,-31
45.164,0.75,-0.12,1.50,-31,281,-31
45.166,1.12,0.00,1.50,-31,266,-31
45.168,0.88,0.12,1.62,-31,234,-47
45.170,1.12,0.25,1.50,-31,250,-63
45.172,1.38,0.00,1.00,-31,266,-78
45.174,2.25,0.38,1.62,-47,250,-94
45.176,3.00,0.75,1.50,-16,219,-94
45.178,3.38,1.00,1.50,-16,203,-94
45.180,2.88,1.12,1.50,-16,203,-94
45.182,1.25,0.62,1.12,-31,203,-94
45.184,0.75,0.25,1.00,-31,141,-31
45.186,0.50,0.12,1.25,-16,141,-16
45.188,0.25,0.12,1.62,-16,156,-16
45.190,0.25,0.12,1.75,-16,188,-16
45.192,0.38,0.25,1.88,-16,172,-16
45.194,0.62,0.25,1.88,-16,156,-16
45.196,1.12,0.38,1.88,-16,141,-16
45.198,1.50,0.38,1.75,-31,141,-16
45.200,1.88,0.50,1.75,-31,141,0
45.202,2.25,0.50,1.88,-31,125,0
45.204,2.50,0.50,1.88,-16,94,0
45.206,2.62,0.62,1.88,-16,63,0
45.208,2.62,0.62,2.12,0,47,0
45.210,2.62,0.75,2.25,0,31,0
45.212,2.50,0.75,2.38,0,0,0
45.214,2.00,0.38,2.25,0,-16,0
45.216,1.88,0.25,2.12,16,-31,16
45.218,1.62,0.25,2.12,0,-63,16
45.220,1.38,0.25,2.00,0,-63,16
45.222,1.25,0.25,2.00,0,-78,16
45.224,1.00,0.25,2.00,0,-94,16
45.226,0.88,0.25,1.88,0,-109,16
45.228,0.75,0.25,1.75,0,-109,16
45.230,0.75,0.25,1.62,0,-109,16
45.232,0.88,0.25,1.62,0,-125,16
45.234,1.00,0.25,1.50,0,-125,16
45.236,1.00,0.25,1.50,16,-125,16
45.238,1.12,0.38,1.38,16,-141,16
45.240,1.12,0.38,1.38,16,-141,16
45.242,1.25,0.38,1.38,16,-156,16
45.244,1.38,0.38,1.38,16,-172,16
45.246,1.38,0.38,1.25,16,-172,16
45.248,1.38,0.38,1.25,16,-172,16
45.250,1.38,0.25,1.12,16,-188,16
45.252,1.25,0.25,1.12,31,-188,16
45.254,1.25,0.25,1.12,31,-188,16
45.256,1.12,0.25,1.00,31,-203,16
45.258,1.00,0.25,0.88,31,-203,16
45.260,1.00,0.25,0.75,31,-203,16
45.262,0.88,0.25,0.62,31,-203,16
45.264,0.75,0.25,0.38,31,-203,16
45.266,0.62,0.25,0.25,31,-219,16
45.268,0.50,0.12,0.25,31,-219,16
45.270,0.38,0.12,0.12,31,-203,16
45.272,0.38,0.12,0.12,31,-203,16
45.274,0.38,0.00,0.00,47,-203,16
45.276,0.25,-0.12,-0.12,47,-188,16
45.278,0.12,-0.12,-0.12,31,-188,16
45.280,0.12,-0.12,-0.25,31,-188,16
45.282,0.00,-0.25,-0.25,47,-188,16
45.284,0.00,-0.25,-0.25,47,-172,16
45.286,-0.12,-0.25,-0.38,31,-156,0
45.288,-0.12,-0.25,-0.38,31,-156,0
45.290,-0.12,-0.25,-0.38,31,-141,0
45.292,0.00,-0.25,-0.50,31,-125,0
45.294,0.12,-0.25,-0.50,16,-125,0
45.296,0.25,-0.12,-0.62,16,-109,0
45.298,0.25,-0.12,-0.62,16,-94,0
45.300,0.25,-0.12,-0.62,16,-78,0
45.302,0.38,-0.12,-0.62,16,-78,0
45.304,0.38,-0.12,-0.62,16,-63,0
45.306,0.38,-0.12,-0.62,16,-63,0
45.308,0.50,-0.12,-0.62,0,-47,-16
45.310,0.50,-0.12,-0.75,0,-47,-16
45.312,0.50,0.00,-0.62,0,-31,-16
45.314,0.50,0.00,-0.62,0,-16,-16
45.316,0.50,0.00,-0.62,0,-16,-16
45.318,0.50,0.12,-0.50,0,0,-16
46.130,1.00,0.12,-0.25,-16,16,16
46.132,1.00,0.12,-0.25,-16,16,16
46.134,1.38,-0.50,-0.50,-16,16,16
46.136,1.62,-0.12,-0.12,0,16,16
46.138,1.88,-1.38,-0.62,-16,16,16
46.140,2.25,-1.88,-1.12,-16,16,16
46.142,2.75,-2.88,-1.88,-31,0,16
46.144,3.75,-3.12,-2.12,-63,-16,16
46.146,3.75,-3.88,-2.88,-94,-31,16
46.148,3.50,-4.75,-3.88,-125,-63,47
46.150,2.12,-5.25,-4.38,-156,-125,94
46.152,-0.38,-4.50,-5.00,-203,-188,141
46.154,-2.12,-3.50,-6.12,-266,-203,141
46.156,-2.62,-1.50,-4.88,-328,-219,94
46.158,-2.25,0.25,-2.38,-250,-156,31
46.160,-2.25,0.88,0.12,-156,-16,16
46.162,-2.75,1.12,1.75,-78,125,31
46.164,-3.00,1.62,3.00,-63,188,78
46.166,-3.12,2.38,3.50,-63,188,188
46.168,-3.50,3.25,2.88,-125,156,328
46.170,-1.38,4.50,3.00,-125,188,406
46.172,1.62,4.88,1.75,-141,266,297
46.174,4.12,4.25,0.88,-125,313,203
46.176,6.62,3.88,0.62,-94,344,172
46.178,9.38,3.00,-1.00,-63,328,203
46.180,10.12,2.25,-1.00,-47,234,219
46.182,7.38,1.25,-1.62,0,219,234
46.184,3.62,2.50,-1.75,16,188,203
46.186,1.50,2.75,-2.25,-47,-109,47
46.188,-0.25,2.62,-2.25,-63,-172,31
46.190,-1.88,2.25,-1.50,-16,-109,16
46.192,-2.25,1.88,-0.62,94,31,0
46.194,-2.88,1.50,-0.12,172,125,-47
46.196,-3.50,0.88,0.00,172,219,-94
46.198,-2.62,0.50,-1.12,125,219,-109
46.200,0.00,0.88,-0.88,94,47,0
46.202,1.00,1.00,-0.75,125,125,78
46.204,1.50,0.62,0.12,156,172,109
46.206,2.12,0.38,0.62,172,125,125
46.208,2.62,0.12,0.88,203,47,109
46.210,3.50,-0.12,2.38,219,16,125
46.212,4.75,-0.75,2.12,188,-16,141
46.214,5.62,-1.38,1.75,109,0,266
46.216,6.00,-1.75,1.88,141,16,406
46.218,4.50,-2.75,2.25,156,0,563
46.220,2.88,-4.25,2.38,109,-16,688
46.222,2.00,-6.50,1.50,31,-94,703
46.224,0.25,-6.88,1.75,-31,-109,625
46.226,-1.88,-4.75,2.62,16,-109,516
46.228,-3.12,-4.50,1.75,-78,-219,344
46.230,-3.75,-3.50,1.75,-156,-141,250
46.232,-4.12,-2.12,1.75,-125,-47,172
46.234,-4.00,-1.00,1.75,-109,31,109
46.236,-1.75,-1.12,1.12,-125,63,31
46.238,-0.12,-1.50,0.50,-156,63,-63
46.240,1.00,-1.50,0.50,-156,78,-125
46.242,1.62,-1.38,0.38,-125,78,-156
46.244,1.62,-0.88,0.38,-156,31,-203
46.246,1.50,-0.25,0.50,-156,16,-234
46.248,1.38,0.25,0.50,-156,16,-250
46.250,1.25,0.50,0.38,-156,16,-266
46.252,1.00,0.75,0.12,-141,31,-281
46.254,1.38,1.25,0.38,-109,63,-313
46.256,1.62,1.62,0.25,-63,63,-359
46.258,2.12,2.38,-0.38,-78,0,-531
46.260,2.62,3.00,-1.50,-78,-16,-609
46.262,2.38,4.38,-0.38,-63,0,-672
46.264,2.00,5.50,-0.38,16,0,-641
46.266,1.88,5.75,-0.50,16,-16,-547
46.268,0.62,5.12,-0.75,16,-16,-406
46.270,0.00,2.75,-1.12,47,0,-234
46.272,0.50,1.75,-0.62,172,16,16
46.274,0.62,1.00,0.12,203,47,31
46.276,0.62,0.38,0.62,203,63,47
46.278,0.38,0.25,0.62,172,47,31
46.280,0.00,0.12,0.50,156,31,16
46.282,-0.25,0.00,0.25,141,16,16
46.284,-0.25,-0.12,0.25,125,31,31
46.286,0.00,-0.38,0.38,125,63,31
46.288,0.00,-0.62,0.62,141,63,31
46.290,0.12,-0.88,0.88,141,78,31
46.292,0.25,-1.12,1.12,125,78,31
46.294,0.50,-1.25,1.25,109,78,47
46.296,0.62,-1.12,1.38,94,78,47
46.298,0.75,-1.12,1.38,63,78,47
46.300,1.00,-0.88,1.25,31,78,63
46.302,1.12,-1.00,0.75,-16,63,109
46.304,1.25,-1.00,0.75,-31,63,156
46.306,1.38,-0.88,0.88,-16,63,219
46.308,1.62,-0.75,0.88,0,63,266
46.310,1.75,-0.75,1.12,0,63,313
46.312,1.75,-1.00,1.00,-16,63,344
46.314,1.12,-1.62,1.00,-47,47,359
46.316,0.75,-2.38,0.62,-94,16,328
46.318,0.38,-2.62,0.50,-94,0,234
46.320,-0.38,-1.25,1.12,-78,16,125
46.322,0.00,-0.38,0.88,-78,16,31
46.324,0.38,0.25,0.75,-125,16,-47
46.326,0.38,0.75,0.75,-141,16,-78
46.328,0.50,0.75,0.50,-109,47,-78
46.330,0.75,1.00,0.50,-47,31,-109
46.332,1.00,0.88,0.62,-31,31,-125
46.334,1.12,0.88,0.88,-31,47,-156
46.336,1.25,1.00,0.75,-31,47,-156
46.338,1.50,1.00,0.88,-31,31,-172
46.340,1.50,1.12,0.88,-16,31,-188
46.342,1.50,1.12,0.88,-16,31,-188
46.344,1.62,1.25,0.88,0,31,-172
46.346,1.50,1.38,0.88,0,31,-141
46.348,1.50,1.50,0.75,0,31,-109
46.350,1.62,1.50,0.75,0,31,-78
46.352,1.50,1.38,0.62,16,31,-31
46.354,1.25,0.75,0.50,16,16,16
46.356,1.12,0.50,0.62,31,16,47
46.358,1.12,0.25,0.88,47,16,78
46.360,1.00,0.12,0.88,47,16,63
46.362,1.00,-0.12,0.88,47,0,63
46.364,0.88,-0.25,0.75,47,0,63
46.366,0.88,-0.50,0.75,47,0,63
46.368,0.88,-0.62,0.88,47,0,47
46.370,0.75,-0.88,0.88,47,-16,47
46.372,0.75,-1.00,1.00,31,-16,47
46.374,0.62,-1.00,1.12,31,-16,47
46.376,0.62,-1.12,1.12,16,-16,47
46.378,0.50,-1.00,1.00,16,-31,47
46.380,0.50,-1.12,1.00,0,-31,47
46.382,0.50,-1.00,0.88,-16,-31,47
46.384,0.50,-1.00,0.88,-16,-31,47
46.386,0.50,-1.00,0.88,-16,-31,47
46.388,0.62,-0.88,0.88,-31,-31,31
46.390,0.75,-0.88,0.75,-31,-31,31
46.392,0.88,-0.62,0.75,-31,-31,16
46.394,1.00,-0.38,0.75,-47,-31,0
46.396,1.12,-0.25,0.62,-47,-31,-16
46.398,1.12,0.00,0.62,-47,-47,-16
46.400,1.25,0.00,0.50,-47,-47,-16
46.402,1.25,0.12,0.50,-47,-47,-16
46.404,1.12,0.25,0.50,-31,-47,-31
46.406,1.00,0.38,0.50,-31,-63,-31
46.408,1.00,0.38,0.50,-31,-63,-31
46.576,1.00,0.25,-0.38,16,-78,0
46.578,1.00,0.12,-0.50,16,-63,0
46.580,1.12,0.12,-0.62,16,-63,0
46.582,1.62,-0.25,-0.62,16,-63,0
46.584,1.88,-1.00,-0.88,31,-63,0
46.586,2.12,-1.88,-1.12,16,-63,0
46.588,2.50,-3.00,-2.00,31,-78,0
46.590,3.25,-3.88,-3.25,16,-94,16
46.592,3.50,-4.25,-3.00,-94,-141,94
46.594,3.25,-5.38,-3.88,-188,-156,172
46.596,2.00,-6.75,-4.75,-266,-203,281
46.598,-0.25,-7.75,-5.38,-297,-234,375
46.600,-3.12,-6.75,-5.75,-328,-219,406
46.602,-4.75,-3.62,-4.62,-359,-219,406
46.604,-3.88,-0.88,-2.50,-406,-250,344
46.606,-3.12,0.88,-0.38,-344,-94,156
46.608,-3.00,2.12,1.12,-281,47,172
46.610,-2.50,3.12,3.25,-234,156,297
46.612,-3.12,4.25,2.75,-188,219,516
46.614,-2.62,6.75,2.50,-188,234,766
46.616,0.38,9.88,4.88,-125,203,938
46.618,5.50,9.75,2.00,-141,234,828
46.620,7.12,5.75,-0.25,-344,469,344
46.622,8.75,2.88,-1.38,-156,516,344
46.624,11.50,0.38,-3.75,-16,328,422
46.626,10.62,-0.62,-3.62,63,203,438
46.628,7.12,0.62,-2.00,94,172,406
46.630,4.50,2.88,-2.00,16,94,234
46.632,1.62,3.62,-2.38,-63,-78,109
46.634,-0.38,3.88,-2.62,-109,-203,78
46.636,-2.12,4.25,-2.00,16,-125,63
46.638,-3.62,4.38,-2.62,156,31,-47
46.640,-4.62,4.12,-1.50,219,156,-172
46.642,-6.00,4.12,-1.88,219,172,-250
46.644,-4.75,2.25,-2.62,188,109,-203
46.646,-1.12,1.62,-2.50,219,47,-31
46.648,0.00,1.12,-1.12,281,78,141
46.650,0.62,0.38,0.88,359,281,234
46.652,1.75,-0.12,1.62,359,172,219
46.654,2.38,-0.50,1.62,375,0,203
46.656,2.62,-0.75,1.88,328,-78,203
46.658,4.62,-1.88,2.25,266,-31,234
46.660,6.50,-3.50,1.62,172,0,297
46.662,7.12,-4.62,1.88,141,31,422
46.664,3.88,-7.62,3.50,297,16,859
46.666,1.12,-12.00,2.00,188,-31,953
46.668,-1.25,-14.38,0.12,94,-78,859
46.670,-3.38,-9.12,2.88,172,-172,625
46.672,-3.75,-6.88,2.38,78,-188,391
46.674,-3.62,-4.62,1.00,-219,-141,203
46.676,-3.25,-2.38,1.38,-328,-63,78
46.678,-3.12,-1.12,1.00,-266,16,16
46.680,-3.50,-0.38,1.38,-141,63,63
46.682,-4.00,-0.38,1.38,-94,47,94
46.684,-4.25,-0.50,1.00,-94,63,109
46.686,-4.50,-0.50,0.62,-94,94,94
46.688,-2.00,-0.25,0.38,-125,141,0
46.690,-0.50,-0.38,0.00,-156,172,-141
46.692,0.62,-0.12,0.00,-172,203,-234
46.694,0.75,0.12,-0.12,-156,156,-297
46.696,0.88,0.38,-0.50,-156,141,-328
46.698,1.38,0.38,-1.00,-141,109,-359
46.700,1.88,0.38,-0.62,-94,109,-391
46.702,3.12,0.38,0.00,-47,125,-422
46.704,4.38,0.75,0.12,-31,63,-500
46.706,5.38,1.50,-0.38,-31,47,-609
46.708,4.88,3.62,-0.38,-47,31,-859
46.710,4.00,4.75,-0.62,0,0,-844
46.712,3.75,5.62,-1.12,-31,-47,-750
46.714,3.38,7.00,-0.62,-16,-47,-625
46.716,1.38,6.25,-1.00,31,-16,-469
46.718,0.50,4.88,-1.00,78,0,-328
46.720,0.50,3.88,-0.62,156,-16,-250
46.722,1.12,2.62,0.00,250,-47,-94
46.724,1.25,2.12,0.75,281,0,-31
46.726,1.62,1.50,1.25,297,47,-16
46.728,1.88,0.88,1.25,281,47,0
46.730,1.88,0.12,0.88,266,16,0
46.732,1.88,-0.38,0.62,234,-16,16
46.734,1.62,-0.75,0.88,234,-31,31
46.736,1.62,-0.88,1.25,234,-16,47
46.738,1.62,-1.00,1.50,219,0,94
46.740,1.62,-1.00,1.88,188,0,125
46.742,1.62,-1.00,1.75,156,0,141
46.744,1.50,-0.88,1.75,125,16,188
46.746,1.25,-1.00,1.25,78,31,234
46.748,1.00,-1.00,1.12,47,31,297
46.750,0.88,-0.88,1.12,31,31,359
46.752,0.75,-0.88,1.12,78,31,484
46.754,0.88,-1.12,1.38,78,31,531
46.756,0.38,-2.00,1.62,78,31,578
46.758,-0.50,-3.62,1.38,0,63,609
46.760,-1.50,-5.00,0.88,-47,78,563
46.762,-2.00,-5.00,0.88,-47,47,453
46.764,-2.25,-2.75,1.25,0,-16,344
46.766,-0.50,-1.62,0.88,-156,47,47
46.768,0.12,-0.88,0.62,-219,125,-31
46.770,0.62,0.00,0.62,-188,156,-63
46.772,0.75,0.00,0.12,-141,141,-78
46.774,1.25,0.12,-0.25,-125,109,-94
46.776,1.62,0.38,0.38,-94,78,-125
46.778,1.62,0.25,0.75,-63,47,-156
46.780,1.50,0.38,0.88,-63,47,-250
46.782,1.38,0.50,0.75,-78,47,-297
46.784,1.25,0.88,0.50,-78,47,-359
46.786,1.38,1.25,0.50,-94,47,-391
46.788,1.88,1.88,-0.12,-94,31,-406
46.790,2.12,2.62,0.38,-94,31,-391
46.792,2.25,3.38,0.38,-16,31,-328
46.794,2.38,3.50,0.25,-16,31,-234
46.796,2.12,3.38,0.00,-16,31,-31
46.798,1.62,1.62,-0.50,16,16,78
46.800,1.50,1.00,-0.12,47,16,141
46.802,1.50,0.38,0.38,94,16,156
46.804,1.25,0.12,0.75,94,16,141
46.806,1.00,0.00,0.75,78,0,141
46.808,0.75,-0.12,0.75,78,-16,125
46.810,0.50,-0.38,0.75,63,-16,125
46.812,0.38,-0.62,0.75,63,-16,125
46.814,0.25,-1.00,0.88,78,-16,125
46.816,0.25,-1.00,1.12,78,0,141
46.818,0.25,-1.00,1.50,63,0,141
46.820,0.50,-1.00,1.62,63,0,172
46.822,0.50,-1.00,1.38,16,16,188
46.824,0.62,-1.25,0.88,-31,16,266
46.826,0.75,-1.12,0.88,-16,16,313
46.828,1.00,-1.00,1.00,16,16,375
46.830,1.25,-1.25,1.12,47,0,422
46.832,1.12,-1.62,1.00,31,0,469
46.834,0.50,-2.50,1.00,-16,0,500
46.836,-0.38,-3.62,0.88,-31,0,516
46.838,-1.00,-4.50,0.62,-31,-31,375
46.840,-1.62,-4.00,0.88,0,-47,250
46.842,-1.75,-2.38,1.25,0,-78,125
46.844,-1.00,-1.38,1.00,-94,-47,16
46.846,-0.38,-0.62,0.62,-141,0,-63
46.848,0.12,-0.25,0.50,-125,31,-94
46.850,0.50,-0.12,0.38,-78,31,-78
46.852,0.75,-0.25,0.12,-63,16,-78
46.854,0.75,-0.38,0.25,-31,-16,-78
46.856,0.75,-0.25,0.50,-31,-16,-63
46.858,0.75,-0.12,0.50,-31,-16,-63
46.860,0.88,0.00,0.25,-31,-16,-78
46.862,1.00,0.12,0.12,-31,-16,-78
46.864,1.12,0.12,0.00,-31,-16,-78
46.866,1.12,0.12,0.00,-16,-16,-94
46.868,1.38,0.25,0.12,16,-31,-109
46.870,1.38,0.12,0.25,31,-47,-125
46.872,1.50,0.12,0.25,31,-47,-125
46.874,1.50,0.25,0.25,31,-47,-125
46.876,1.50,0.25,0.25,47,-63,-109
46.878,1.25,0.25,0.38,47,-63,-109
46.880,1.12,0.25,0.38,47,-63,-94
46.882,0.88,0.00,0.38,63,-63,-63
46.884,0.75,-0.12,0.38,63,-63,-47
46.886,0.75,-0.25,0.50,78,-63,-47
46.888,0.75,-0.38,0.50,78,-63,-47
46.890,0.75,-0.50,0.50,78,-63,-47
46.892,0.75,-0.62,0.50,63,-63,-47
46.894,0.75,-0.62,0.50,63,-63,-47
46.896,0.62,-0.75,0.50,63,-63,-47
46.898,0.62,-0.88,0.62,63,-63,-47
46.900,0.62,-0.88,0.62,63,-63,-47
46.902,0.50,-1.00,0.62,47,-47,-47
46.904,0.50,-1.00,0.75,47,-47,-47
46.906,0.50,-1.00,0.75,47,-47,-47
46.908,0.62,-1.00,0.62,31,-47,-47
46.910,0.62,-0.88,0.62,16,-31,-47
46.912,0.62,-0.88,0.62,0,-31,-47
46.914,0.62,-0.75,0.62,0,-31,-47
46.916,0.75,-0.75,0.62,0,-16,-47
46.918,0.75,-0.62,0.62,-16,-16,-47
46.920,0.88,-0.62,0.50,-16,-16,-47
46.922,1.00,-0.50,0.50,-31,-16,-47
46.924,1.12,-0.38,0.50,-31,0,-31
46.926,1.25,-0.38,0.38,-31,0,-31
46.928,1.25,-0.25,0.38,-47,0,-31
46.930,1.38,-0.12,0.38,-47,0,-16
46.932,1.50,0.00,0.38,-47,0,-16
46.934,1.50,0.00,0.25,-47,0,-16
47.570,1.00,-0.38,-0.12,0,-16,0
47.572,1.00,-0.38,-0.12,0,-16,0
47.574,1.00,-0.38,-0.12,0,-16,0
47.576,1.25,-0.88,-0.38,0,-16,0
47.578,1.38,-1.25,-0.38,0,-16,0
47.580,1.12,-2.25,-0.62,0,-16,0
47.582,1.00,-3.25,-1.00,0,-31,0
47.584,1.12,-4.50,-1.75,0,-31,16
47.586,1.38,-6.00,-2.88,-47,-31,16
47.588,0.88,-7.12,-2.88,-125,-31,47
47.590,-0.38,-7.25,-3.88,-203,-16,63
47.592,-1.50,-5.12,-3.38,-281,-31,94
47.594,-1.75,-2.50,-2.38,-391,-94,78
47.596,-2.00,-0.62,-1.88,-438,-78,63
47.598,-1.75,0.62,-1.38,-438,-31,47
47.600,-1.75,1.62,-0.38,-391,63,78
47.602,-1.75,2.62,0.12,-281,109,109
47.604,-1.62,3.38,0.38,-219,141,172
47.606,-1.62,4.00,0.38,-203,156,281
47.608,-1.38,5.12,0.12,-156,234,594
47.610,0.88,5.12,1.75,-109,250,688
47.612,3.75,5.50,1.75,-63,266,672
47.614,7.25,4.38,0.12,-63,297,531
47.616,8.75,2.25,-0.25,-63,344,391
47.618,10.12,-0.12,-1.62,-16,359,297
47.620,10.00,-1.62,-2.25,16,281,266
47.622,7.25,-1.12,-1.62,109,109,266
47.624,5.25,1.38,-1.25,63,16,172
47.626,3.62,2.50,-1.50,-31,-78,109
47.628,2.00,3.25,-1.62,-47,-125,78
47.630,0.38,3.62,-1.12,16,-109,63
47.632,-0.62,3.38,-0.88,125,-63,47
47.634,-1.25,2.75,-0.62,219,-31,31
47.636,-1.62,2.00,-0.38,266,0,0
47.638,-1.62,1.50,-0.50,250,31,0
47.640,-1.12,0.62,-0.75,250,16,47
47.642,0.38,0.12,-0.62,266,16,109
47.644,0.88,-0.25,-0.12,281,16,156
47.646,1.12,-0.88,0.50,281,31,156
47.648,1.38,-1.62,0.75,297,-16,141
47.650,1.38,-2.00,1.25,281,-78,125
47.652,1.50,-1.88,1.88,250,-109,141
47.654,2.00,-2.25,1.50,188,-63,188
47.656,2.38,-2.50,1.88,109,-31,266
47.658,2.88,-3.50,1.50,109,-16,406
47.660,1.38,-7.25,2.00,156,-47,563
47.662,-2.25,-11.50,1.38,141,-78,750
47.664,-5.12,-13.00,0.50,94,-63,766
47.666,-5.88,-7.38,3.00,156,-266,500
47.668,-6.00,-4.50,2.62,-141,-203,313
47.670,-5.00,-2.50,1.75,-359,-63,156
47.672,-4.62,0.12,2.25,-313,78,109
47.674,-4.38,1.50,2.38,-141,156,156
47.676,-5.25,2.38,2.38,-31,188,203
47.678,-5.62,1.75,1.12,0,203,250
47.680,-2.88,0.88,0.75,-94,172,94
47.682,-1.00,-0.12,0.50,-94,219,-47
47.684,0.00,-0.62,0.62,-94,234,-141
47.686,0.62,-0.38,0.00,-94,234,-219
47.688,1.12,-0.38,-0.38,-94,203,-266
47.690,1.62,-0.62,-0.88,-94,172,-281
47.692,3.00,-1.12,0.50,-63,188,-313
47.694,5.00,-1.38,0.88,-16,203,-344
47.696,6.12,-1.00,0.12,-47,63,-500
47.698,6.50,0.00,-1.38,-78,47,-641
47.700,5.50,2.38,-0.75,-78,47,-750
47.702,5.38,3.25,-1.38,-47,0,-750
47.704,5.12,4.12,-1.00,-47,-47,-672
47.706,3.88,4.62,0.12,0,-47,-563
47.708,2.12,3.75,0.25,78,-31,-438
47.710,1.38,3.00,0.50,188,-78,-281
47.712,1.00,2.25,0.50,188,-109,-188
47.714,1.12,1.38,0.62,188,-94,-94
47.716,1.50,0.88,1.00,188,-63,-16
47.718,1.88,0.38,1.12,203,-31,31
47.720,1.88,0.00,0.75,203,-31,31
47.722,1.38,-0.25,0.38,188,-63,31
47.724,0.88,-0.25,0.50,156,-109,31
47.726,0.50,-0.38,1.00,188,-109,31
47.728,0.12,-0.50,1.38,203,-94,47
47.730,0.00,-0.75,1.62,203,-78,47
47.732,-0.12,-0.75,2.00,188,-63,63
47.734,-0.12,-0.75,2.00,172,-47,78
47.736,0.12,-0.62,1.88,125,-16,94
47.738,0.12,-1.00,1.12,16,31,172
47.740,0.00,-1.25,0.75,0,47,234
47.742,0.25,-1.12,1.12,47,31,281
47.744,0.25,-0.88,1.38,94,0,344
47.746,0.50,-1.62,1.62,94,-16,391
47.748,0.00,-3.25,1.62,78,-16,438
47.750,-1.25,-5.25,1.38,16,31,469
47.752,-2.12,-6.38,1.00,-31,47,453
47.754,-2.12,-5.00,1.25,31,-47,219
47.756,-0.62,-2.88,1.38,-47,-31,47
47.758,0.25,-1.75,0.88,-203,63,-78
47.760,0.38,-0.62,0.62,-250,141,-125
47.762,0.62,0.00,0.75,-203,141,-141
47.764,0.62,0.12,0.38,-141,78,-141
47.766,0.75,0.38,0.38,-125,31,-156
47.768,0.62,0.50,0.75,-63,0,-219
47.770,0.50,0.50,1.12,-63,31,-250
47.772,0.75,0.75,1.12,-63,47,-266
47.774,1.00,0.75,0.50,-94,47,-297
47.776,1.38,0.88,0.25,-94,31,-313
47.778,1.62,1.12,0.25,-94,31,-328
47.780,2.38,1.25,-0.12,-78,31,-344
47.782,2.75,1.75,0.25,-31,16,-344
47.784,3.38,2.25,0.50,31,-16,-281
47.786,3.88,2.38,0.38,16,-16,-203
47.788,3.62,1.88,0.25,0,0,-109
47.790,2.25,0.50,0.00,16,-16,0
47.792,1.88,0.00,0.12,31,-31,94
47.794,1.38,-0.38,0.50,63,-63,109
47.796,1.12,-0.50,0.88,63,-63,109
47.798,0.88,-0.38,1.00,47,-63,109
47.800,0.75,-0.38,0.88,31,-47,109
47.802,0.50,-0.50,0.62,31,-47,109
47.804,0.38,-0.62,0.50,31,-47,109
47.806,0.25,-0.88,0.62,31,-47,109
47.808,0.12,-1.00,0.75,47,-47,109
47.810,0.12,-1.12,0.88,47,-47,109
47.812,0.00,-1.12,1.00,31,-47,109
47.814,0.00,-1.12,1.00,16,-31,125
47.816,0.00,-0.88,0.88,0,-31,141
47.818,0.00,-1.00,0.62,-16,-16,172
47.820,-0.12,-1.00,0.62,-31,-16,203
47.822,0.00,-0.88,0.62,-31,-16,234
47.824,0.12,-0.88,0.75,-16,-16,250
47.826,0.12,-1.00,0.88,-16,-16,313
47.828,0.12,-1.12,0.75,-31,0,328
47.830,0.12,-1.38,0.75,-31,0,344
47.832,0.00,-1.75,0.75,-47,0,344
47.834,-0.38,-2.38,0.62,-47,16,344
47.836,-1.00,-2.88,0.50,-63,16,328
47.838,-1.38,-2.75,0.62,-63,0,266
47.840,-1.25,-1.75,0.75,-47,-16,63
47.842,0.00,-0.88,0.62,-78,0,-31
47.844,0.50,-0.38,0.50,-109,31,-78
47.846,0.75,-0.12,0.38,-109,63,-78
47.848,1.12,0.00,0.12,-78,31,-78
47.850,1.38,-0.12,0.00,-63,0,-78
47.852,1.38,-0.12,0.12,-47,-16,-78
47.854,1.38,-0.12,0.25,-31,-16,-78
47.856,1.38,-0.12,0.12,-16,-16,-78
47.858,1.38,-0.12,0.12,-16,-31,-78
47.860,1.38,0.00,0.00,-16,-31,-78
47.862,1.38,0.00,0.00,-16,-31,-78
47.864,1.38,0.00,0.12,0,-47,-78
47.866,1.38,0.00,0.12,0,-47,-63
47.868,1.25,0.00,0.25,16,-47,-63
47.870,1.25,0.00,0.25,16,-63,-47
